BookingID,BookingReference,BookingDate,CheckInDate,CheckOutDate,HotelID,GuestID,RoomTypeID,ChannelID,RatePlan,BookingStatus,Adults,Children,RoomsBooked,Nights,NightlyRateGBP,DiscountPct,GrossRoomRevenueGBP,DiscountAmountGBP,NetRoomRevenueGBP,ExtrasRevenueGBP,CancellationFeeGBP,ChannelCommissionGBP,BookingValueGBP,NetRevenueAfterCommissionGBP,CorporateAccount,SpecialRequest,CancellationDate,CancellationReason,HotelName,City,Region,HotelSegment,OwnershipModel,MarketRateIndex,BookingChannel,ChannelGroup,StandardCommissionRate,RoomType,BaseRateGBP,GuestCountry,LoyaltyTier,AgeBand,MarketingConsent,LeadTimeDays,ADR_GBP
BKG000650,CS-2503-000650,2025-07-16,2025-08-04,2025-08-08,HTL003,GST01442,RT018,CH01,Flexible,Checked Out,1,0,1,4,217.99,0,871.96,0,871.96,0,0,0,871.96,871.96,,Accessible room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Junior Suite,188.19,United States,Silver,35-44,No,19,217.99
BKG000651,CS-2504-000651,2024-10-14,2025-01-01,2025-01-03,HTL004,GST01678,RT021,CH03,Bed & Breakfast,Checked Out,1,0,1,2,124.39,0,248.78,0,248.78,59,0,37.32,307.78,270.46,,Cot required,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Superior King,138.06,United States,Silver,65+,No,79,124.39
BKG000652,CS-2406-000652,2024-06-23,2024-09-05,2024-09-06,HTL006,GST01483,RT036,CH04,Flexible,Checked Out,1,0,1,1,235.19,0,235.19,0,235.19,31.5,0,39.98,266.69,226.71,,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Junior Suite,199.35,United Kingdom,Silver,25-34,No,74,235.19
BKG000653,CS-2601-000653,2026-06-25,2026-08-26,2026-08-29,HTL001,GST01833,RT002,CH03,Group,Cancelled,9,0,5,3,141.47,0.12,0,0,0,0,0,0,0,0,,Late arrival,2026-06-28,Booked another hotel,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Standard Twin,126.62,,,,,62,0.0
BKG000654,CS-2502-000654,2025-08-05,2025-10-07,2025-10-10,HTL002,GST02063,RT007,CH04,Advance Purchase,Checked Out,1,0,1,3,94.05,0.08,282.15,22.57,259.58,46.5,0,44.13,306.08,261.95,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Standard Double,100.82,,,,,63,86.53
BKG000655,CS-2401-000655,2024-08-19,2024-09-26,2024-09-27,HTL001,GST01805,RT001,CH04,Corporate,Checked Out,2,0,1,1,122.01,0.12,122.01,14.64,107.37,0,0,18.25,107.37,89.12,Northbridge Legal,Quiet room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Standard Double,127.85,,,,,38,107.37
BKG000656,CS-2601-000656,2026-03-23,2026-05-07,2026-05-08,HTL001,GST00009,RT003,CH03,Flexible,Checked Out,1,0,1,1,159.26,0,159.26,0,159.26,20.95,0,23.89,180.21,156.32,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Silver,25-34,Yes,45,159.26
BKG000657,CS-2404-000657,2024-01-09,2024-01-10,2024-01-16,HTL004,GST00224,RT024,CH05,Corporate,Checked Out,2,0,2,6,168.88,0.15,2026.56,303.98,1722.58,186,0,86.13,1908.58,1822.45,Harbourline Logistics,Cot required,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Corporate Portal,Corporate,0.05,Junior Suite,215.58,Netherlands,Silver,18-24,No,1,143.55
BKG000658,CS-2402-000658,2024-01-05,2024-01-05,2024-01-06,HTL002,GST01770,RT007,CH07,Flexible,Checked Out,2,0,1,1,106.78,0,106.78,0,106.78,0,0,0,106.78,106.78,,Twin beds requested,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Walk-in,Direct,0,Standard Double,100.82,United Kingdom,Silver,65+,No,0,106.78
BKG000659,CS-2503-000659,2025-02-13,2025-03-23,2025-03-26,HTL003,GST01419,RT013,CH05,Corporate,Checked Out,1,0,1,3,68.45,0.08,205.35,16.43,188.92,82.5,0,9.45,271.42,261.97,Northbridge Legal,Accessible room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Standard Double,89.25,United Kingdom,Silver,35-44,Yes,38,62.97
BKG000660,CS-2501-000660,2025-12-05,2025-12-15,2025-12-16,HTL001,GST02161,RT001,CH02,Advance Purchase,Checked Out,1,0,1,1,127.29,0.05,127.29,6.36,120.93,15.5,0,0,136.43,136.43,,High floor,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Phone,Direct,0,Standard Double,127.85,,,,,10,120.93
BKG000661,CS-2403-000661,2024-10-12,2024-10-19,2024-10-20,HTL003,GST01603,RT015,CH02,Flexible,Checked Out,1,0,1,1,119.38,0,119.38,0,119.38,0,0,0,119.38,119.38,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Phone,Direct,0,Superior King,112.37,Spain,Gold,35-44,Yes,7,119.38
BKG000662,CS-2502-000662,2025-05-15,2025-06-11,2025-06-12,HTL002,GST02093,RT008,CH03,Advance Purchase,Checked Out,1,0,1,1,103.3,0.08,103.3,8.26,95.04,47.48,0,14.26,142.52,128.26,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Twin,100.55,,,,,27,95.04
BKG000663,CS-2504-000663,2025-08-20,2025-08-24,2025-08-30,HTL004,GST01066,RT019,CH04,Group,Checked Out,4,0,2,6,187.49,0.12,2249.88,269.99,1979.89,72,0,336.58,2051.89,1715.31,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Standard Double,110.62,United Kingdom,Bronze,25-34,Yes,4,164.99
BKG000664,CS-2402-000664,2024-05-30,2024-06-15,2024-06-18,HTL002,GST00631,RT007,CH02,Advance Purchase,Checked Out,2,0,1,3,109.08,0.08,327.24,26.18,301.06,0,0,0,301.06,301.06,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Double,100.82,United Kingdom,Silver,65+,No,16,100.35
BKG000665,CS-2401-000665,2024-06-05,2024-06-11,2024-06-12,HTL001,GST01668,RT001,CH02,Flexible,Checked Out,1,0,1,1,161.05,0,161.05,0,161.05,0,0,0,161.05,161.05,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Phone,Direct,0,Standard Double,127.85,United Kingdom,Non-member,35-44,Yes,6,161.05
BKG000666,CS-2401-000666,2024-10-28,2024-11-29,2024-12-02,HTL001,GST00753,RT003,CH03,Bed & Breakfast,Checked Out,1,0,1,3,153.71,0,461.13,0,461.13,314.84,0,69.17,775.97,706.8,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United States,Gold,65+,Yes,32,153.71
BKG000667,CS-2505-000667,2025-01-26,2025-02-04,2025-02-06,HTL005,GST00221,RT028,CH03,Advance Purchase,Checked Out,2,2,1,2,110.91,0.05,221.82,11.09,210.73,94,0,31.61,304.73,273.12,,Cot required,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Family Room,130.98,United Kingdom,Non-member,25-34,Yes,9,105.36
BKG000668,CS-2402-000668,2024-05-03,2024-05-21,2024-05-24,HTL002,GST00113,RT007,CH03,Bed & Breakfast,Checked Out,3,0,1,3,106.48,0,319.44,0,319.44,139.5,0,47.92,458.94,411.02,,Quiet room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Double,100.82,United Kingdom,Bronze,35-44,No,18,106.48
BKG000669,CS-2403-000669,2024-05-01,2024-05-31,2024-06-02,HTL003,GST01564,RT013,CH05,Corporate,Checked Out,3,0,1,2,98.93,0.08,197.86,15.83,182.03,0,0,9.1,182.03,172.93,Harbourline Logistics,Late arrival,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Standard Double,89.25,United Kingdom,Bronze,25-34,No,30,91.02
BKG000670,CS-2601-000670,2026-02-16,2026-03-08,2026-03-10,HTL001,GST01376,RT004,CH01,Flexible,Cancelled,5,0,3,2,188.07,0,0,0,0,0,0,0,0,0,,Cot required,2026-02-20,Corporate trip cancelled,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Family Room,181.97,United Kingdom,Gold,18-24,No,20,0.0
BKG000671,CS-2401-000671,2024-11-27,2024-12-23,2024-12-28,HTL001,GST00024,RT002,CH03,Advance Purchase,Checked Out,1,1,1,5,142.67,0.05,713.35,35.67,677.68,0,0,101.65,677.68,576.03,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Standard Twin,126.62,United Kingdom,Gold,65+,Yes,26,135.54
BKG000672,CS-2601-000672,2026-06-15,2026-06-27,2026-06-30,HTL001,GST00091,RT002,CH02,Flexible,Checked Out,1,0,1,3,178.07,0,534.21,0,534.21,133.78,0,0,667.99,667.99,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Phone,Direct,0,Standard Twin,126.62,United Kingdom,Gold,45-54,Yes,12,178.07
BKG000673,CS-2504-000673,2025-05-08,2025-06-06,2025-06-09,HTL004,GST00442,RT019,CH01,Group,Checked Out,2,0,2,3,149.75,0.12,898.5,107.82,790.68,0,0,0,790.68,790.68,,Twin beds requested,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Standard Double,110.62,United Kingdom,Silver,55-64,Yes,29,131.78
BKG000674,CS-2402-000674,2024-07-27,2024-08-02,2024-08-06,HTL002,GST01548,RT011,CH04,Advance Purchase,Checked Out,2,0,1,4,232.38,0.08,929.52,74.36,855.16,180,0,145.38,1035.16,889.78,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Executive King,164.22,United Kingdom,Gold,45-54,Yes,6,213.79
BKG000675,CS-2506-000675,2025-09-07,2025-09-26,2025-09-27,HTL006,GST00692,RT034,CH03,Corporate,Checked Out,1,0,1,1,159.3,0.15,159.3,23.89,135.41,16,0,20.31,151.41,131.1,Wren & Co.,High floor,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Family Room,136.19,United Kingdom,Bronze,35-44,Yes,19,135.41
BKG000676,CS-2602-000676,2026-02-28,2026-04-22,2026-04-28,HTL002,GST01565,RT009,CH05,Corporate,Checked Out,1,0,1,6,113.15,0.1,678.9,67.89,611.01,96,0,30.55,707.01,676.46,Kelvin Tech,Near lift,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Corporate Portal,Corporate,0.05,Superior King,124.34,United Kingdom,Gold,35-44,Yes,53,101.83
BKG000677,CS-2401-000677,2024-06-07,2024-06-07,2024-06-09,HTL001,GST00966,RT005,CH07,Flexible,Checked Out,2,0,1,2,229.17,0,458.34,0,458.34,121.09,0,0,579.43,579.43,,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Walk-in,Direct,0,Executive King,200.4,Netherlands,Silver,65+,No,0,229.17
BKG000678,CS-2601-000678,2026-06-19,2026-07-07,2026-07-09,HTL001,GST01002,RT003,CH01,Flexible,Checked Out,2,1,1,2,177.93,0,355.86,0,355.86,155.43,0,0,511.29,511.29,,High floor,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Superior King,158.01,United Kingdom,Bronze,25-34,Yes,18,177.93
BKG000679,CS-2403-000679,2024-09-24,2024-10-11,2024-10-14,HTL003,GST00408,RT015,CH02,Flexible,Checked Out,1,0,1,3,114.88,0,344.64,0,344.64,0,0,0,344.64,344.64,,Near lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Phone,Direct,0,Superior King,112.37,United Kingdom,Gold,25-34,Yes,17,114.88
BKG000680,CS-2602-000680,2026-05-24,2026-08-16,2026-08-18,HTL002,GST00521,RT008,CH03,Weekend Break,Checked Out,3,0,1,2,121.48,0,242.96,0,242.96,125,0,36.44,367.96,331.52,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Twin,100.55,United Kingdom,Non-member,25-34,Yes,84,121.48
BKG000681,CS-2403-000681,2024-07-17,2024-08-18,2024-08-21,HTL003,GST00810,RT016,CH05,Corporate,Checked Out,3,1,1,3,137.38,0.1,412.14,41.21,370.93,347.66,0,18.55,718.59,700.04,Harbourline Logistics,High floor,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Family Room,137.15,United Kingdom,Non-member,45-54,Yes,32,123.64
BKG000682,CS-2401-000682,2024-06-15,2024-06-15,2024-06-16,HTL001,GST01248,RT003,CH07,Flexible,Checked Out,1,0,1,1,209.38,0,209.38,0,209.38,15.5,0,0,224.88,224.88,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Walk-in,Direct,0,Superior King,158.01,United Kingdom,Bronze,65+,No,0,209.38
BKG000683,CS-2501-000683,2025-03-01,2025-04-06,2025-04-07,HTL001,GST00329,RT003,CH06,Flexible,Checked Out,1,0,1,1,164.67,0,164.67,0,164.67,33.14,0,16.47,197.81,181.34,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Travel Agent,Agency,0.1,Superior King,158.01,United Kingdom,Bronze,25-34,Yes,36,164.67
BKG000684,CS-2603-000684,2026-05-11,2026-05-25,2026-05-26,HTL003,GST01584,RT014,CH01,Weekend Break,Checked Out,1,0,1,1,93.48,0,93.48,0,93.48,38.36,0,0,131.84,131.84,,Quiet room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Standard Twin,97.69,United Kingdom,Bronze,25-34,Yes,14,93.48
BKG000685,CS-2605-000685,2025-12-24,2026-01-10,2026-01-11,HTL005,GST00017,RT027,CH02,Weekend Break,Cancelled,1,2,1,1,97.77,0.05,0,0,0,0,0,0,0,0,,Away from lift,2026-01-08,Corporate trip cancelled,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Phone,Direct,0,Superior King,115.67,Australia,Bronze,25-34,No,17,0.0
BKG000686,CS-2602-000686,2026-07-11,2026-08-07,2026-08-08,HTL002,GST00426,RT010,CH03,Flexible,Cancelled,1,2,1,1,185.79,0,0,0,0,0,0,0,0,0,,Twin beds requested,2026-07-17,Corporate trip cancelled,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Family Room,146.88,United Kingdom,Non-member,25-34,Yes,27,0.0
BKG000687,CS-2502-000687,2025-09-18,2025-11-06,2025-11-08,HTL002,GST00665,RT012,CH01,Bed & Breakfast,Cancelled,2,0,1,2,164.77,0,0,0,0,0,0,0,0,0,,Twin beds requested,2025-10-03,Duplicate booking,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Junior Suite,195.32,United Kingdom,Bronze,45-54,Yes,49,0.0
BKG000688,CS-2606-000688,2026-06-21,2026-07-10,2026-07-13,HTL006,GST00862,RT034,CH05,Corporate,Cancelled,2,1,1,3,149.11,0.08,0,0,0,0,0,0,0,0,Northbridge Legal,,2026-07-03,Illness,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Corporate Portal,Corporate,0.05,Family Room,136.19,United Kingdom,Non-member,55-64,Yes,19,0.0
BKG000689,CS-2502-000689,2025-06-22,2025-08-12,2025-08-15,HTL002,GST00969,RT007,CH02,Weekend Break,Checked Out,1,0,1,3,127.23,0,381.69,0,381.69,103.24,0,0,484.93,484.93,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Double,100.82,United Kingdom,Platinum,65+,No,51,127.23
BKG000690,CS-2405-000690,2024-05-03,2024-05-17,2024-05-18,HTL005,GST02263,RT025,CH04,Weekend Break,Checked Out,1,0,1,1,102.08,0,102.08,0,102.08,15.5,0,17.35,117.58,100.23,,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Expedia,OTA,0.17,Standard Double,89.19,,,,,14,102.08
BKG000691,CS-2502-000691,2025-11-17,2025-12-12,2025-12-14,HTL002,GST00128,RT010,CH01,Flexible,Checked Out,1,1,1,2,179.03,0,358.06,0,358.06,149.89,0,0,507.95,507.95,,Quiet room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Family Room,146.88,France,Non-member,45-54,Yes,25,179.03
BKG000692,CS-2404-000692,2024-05-01,2024-05-21,2024-05-22,HTL004,GST01286,RT021,CH03,Advance Purchase,Checked Out,1,0,1,1,140.81,0.05,140.81,7.04,133.77,66.7,0,20.07,200.47,180.4,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Superior King,138.06,United Kingdom,Bronze,18-24,Yes,20,133.77
BKG000693,CS-2506-000693,2025-01-22,2025-02-06,2025-02-07,HTL006,GST02209,RT032,CH03,Flexible,Checked Out,1,0,1,1,88.73,0.05,88.73,4.44,84.29,0,0,12.64,84.29,71.65,,Quiet room,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Standard Twin,101.45,,,,,15,84.29
BKG000694,CS-2404-000694,2024-10-29,2024-11-20,2024-11-22,HTL004,GST01367,RT019,CH01,Advance Purchase,Checked Out,1,0,1,2,104.87,0.08,209.74,16.78,192.96,36,0,0,228.96,228.96,,Cot required,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Standard Double,110.62,United Kingdom,Bronze,35-44,Yes,22,96.48
BKG000695,CS-2604-000695,2026-07-28,2026-08-30,2026-09-01,HTL004,GST01146,RT023,CH04,Advance Purchase,In House,1,0,1,2,279,0.05,558,27.9,530.1,191.17,0,90.12,721.27,631.15,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Executive King,177.9,Spain,Bronze,25-34,Yes,33,265.05
BKG000696,CS-2501-000696,2025-07-10,2025-07-25,2025-07-29,HTL001,GST01903,RT003,CH03,Advance Purchase,Checked Out,2,0,1,4,217.13,0.05,868.52,43.43,825.09,0,0,123.76,825.09,701.33,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,,,,,15,206.27
BKG000697,CS-2404-000697,2024-06-24,2024-08-08,2024-08-10,HTL004,GST01936,RT019,CH04,Flexible,Checked Out,6,0,3,2,187.35,0,1124.1,0,1124.1,186,0,191.1,1310.1,1119,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Standard Double,110.62,,,,,45,187.35
BKG000698,CS-2405-000698,2024-01-03,2024-01-17,2024-01-21,HTL005,GST00083,RT027,CH03,Advance Purchase,Checked Out,1,1,1,4,100.8,0.1,403.2,40.32,362.88,0,0,54.43,362.88,308.45,,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Superior King,115.67,United Kingdom,Silver,18-24,No,14,90.72
BKG000699,CS-2504-000699,2025-06-05,2025-06-06,2025-06-07,HTL004,GST00657,RT022,CH05,Corporate,Checked Out,1,2,1,1,190.09,0.12,190.09,22.81,167.28,0,0,8.36,167.28,158.92,Redwood Finance,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Corporate Portal,Corporate,0.05,Family Room,157.44,United Kingdom,Silver,35-44,No,1,167.28
BKG000700,CS-2403-000700,2024-12-19,2024-12-20,2024-12-22,HTL003,GST00452,RT017,CH07,Flexible,Checked Out,2,0,1,2,167.54,0.05,335.08,16.75,318.33,206.14,0,0,524.47,524.47,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Walk-in,Direct,0,Executive King,145.63,United Kingdom,Gold,55-64,Yes,1,159.16
BKG000701,CS-2401-000701,2024-08-09,2024-09-02,2024-09-04,HTL001,GST00868,RT006,CH05,Corporate,No Show,2,0,1,2,268.69,0.15,0,0,0,0,268.69,0,268.69,268.69,Redwood Finance,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Junior Suite,254.97,Australia,Bronze,25-34,Yes,24,0.0
BKG000702,CS-2505-000702,2025-01-23,2025-02-22,2025-02-24,HTL005,GST00045,RT025,CH05,Corporate,Checked Out,1,0,1,2,74.15,0.08,148.3,11.86,136.44,28,0,6.82,164.44,157.62,Redwood Finance,Late arrival,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Standard Double,89.19,United Kingdom,Gold,25-34,No,30,68.22
BKG000703,CS-2604-000703,2026-01-24,2026-03-01,2026-03-02,HTL004,GST00958,RT019,CH04,Flexible,Checked Out,6,0,3,1,108.53,0,325.59,0,325.59,0,0,55.35,325.59,270.24,,Away from lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Standard Double,110.62,United States,Gold,55-64,Yes,36,108.53
BKG000704,CS-2406-000704,2024-05-16,2024-06-27,2024-06-30,HTL006,GST00332,RT032,CH03,Bed & Breakfast,Checked Out,2,0,1,3,107.71,0,323.13,0,323.13,147,0,48.47,470.13,421.66,,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Standard Twin,101.45,United Kingdom,Non-member,45-54,Yes,42,107.71
BKG000705,CS-2605-000705,2026-02-03,2026-02-19,2026-02-20,HTL005,GST01220,RT030,CH03,Bed & Breakfast,Cancelled,1,0,1,1,180.06,0,0,0,0,0,0,0,0,0,,Away from lift,2026-02-14,Booked another hotel,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Junior Suite,182.34,United Kingdom,Silver,55-64,Yes,16,0.0
BKG000706,CS-2402-000706,2024-10-31,2024-11-11,2024-11-13,HTL002,GST01755,RT007,CH03,Group,Checked Out,9,0,5,2,84.31,0.15,843.1,126.47,716.63,32,0,107.49,748.63,641.14,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Double,100.82,United Kingdom,Bronze,25-34,Yes,11,71.66
BKG000707,CS-2602-000707,2026-06-26,2026-07-29,2026-07-31,HTL002,GST00999,RT007,CH03,Corporate,Checked Out,1,0,1,2,116.25,0.1,232.5,23.25,209.25,31,0,31.39,240.25,208.86,Merefield Healthcare,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Standard Double,100.82,United Kingdom,Silver,45-54,Yes,33,104.62
BKG000708,CS-2601-000708,2026-05-04,2026-05-08,2026-05-13,HTL001,GST00204,RT002,CH04,Advance Purchase,Checked Out,3,1,1,5,126.93,0.05,634.65,31.73,602.92,0,0,102.5,602.92,500.42,,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Standard Twin,126.62,United Kingdom,Gold,55-64,Yes,4,120.58
BKG000709,CS-2505-000709,2025-05-15,2025-06-01,2025-06-08,HTL005,GST01287,RT027,CH05,Corporate,No Show,1,0,1,7,105.04,0.08,0,0,0,0,105.04,0,105.04,105.04,Cobalt Media,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Superior King,115.67,Italy,Gold,25-34,No,17,0.0
BKG000710,CS-2402-000710,2024-04-16,2024-05-06,2024-05-08,HTL002,GST00165,RT009,CH04,Advance Purchase,Checked Out,1,0,1,2,135.21,0.05,270.42,13.52,256.9,0,0,43.67,256.9,213.23,,Twin beds requested,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Superior King,124.34,United States,Non-member,55-64,No,20,128.45
BKG000711,CS-2601-000711,2026-07-22,2026-08-06,2026-08-09,HTL001,GST00006,RT002,CH03,Flexible,Checked Out,1,0,1,3,144.46,0,433.38,0,433.38,78.61,0,65.01,511.99,446.98,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Standard Twin,126.62,United Kingdom,Bronze,55-64,Yes,15,144.46
BKG000712,CS-2504-000712,2025-06-14,2025-08-01,2025-08-02,HTL004,GST01008,RT020,CH02,Advance Purchase,Checked Out,2,0,1,1,173.46,0.1,173.46,17.35,156.11,40.7,0,0,196.81,196.81,,Quiet room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Phone,Direct,0,Standard Twin,115.57,India,Bronze,35-44,Yes,48,156.11
BKG000713,CS-2401-000713,2024-05-16,2024-05-18,2024-05-20,HTL001,GST00454,RT001,CH04,Flexible,Checked Out,1,0,1,2,176.47,0,352.94,0,352.94,0,0,60,352.94,292.94,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Standard Double,127.85,United Kingdom,Non-member,65+,Yes,2,176.47
BKG000714,CS-2404-000714,2024-08-14,2024-08-14,2024-08-19,HTL004,GST00910,RT019,CH07,Flexible,Checked Out,2,0,1,5,158.68,0,793.4,0,793.4,70,0,0,863.4,863.4,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Walk-in,Direct,0,Standard Double,110.62,United Kingdom,Silver,35-44,Yes,0,158.68
BKG000715,CS-2404-000715,2024-03-10,2024-03-15,2024-03-16,HTL004,GST00909,RT019,CH01,Bed & Breakfast,Checked Out,1,0,1,1,120.76,0,120.76,0,120.76,34.78,0,0,155.54,155.54,,Cot required,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Standard Double,110.62,United Kingdom,Bronze,18-24,Yes,5,120.76
BKG000716,CS-2401-000716,2024-06-05,2024-07-04,2024-07-09,HTL001,GST01108,RT003,CH05,Corporate,Checked Out,1,2,1,5,169.85,0.15,849.25,127.39,721.86,157.5,0,36.09,879.36,843.27,Asteron Consulting,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Superior King,158.01,United Kingdom,Non-member,45-54,Yes,29,144.37
