PaymentID,BookingID,PaymentDate,PaymentMethod,AmountGBP,PaymentStatus,ProcessingFeeGBP,Currency,PaymentSource
PAY0001066,BKG001088,2026-05-06,Apple Pay,311.12,Captured,4.36,GBP,Payment Gateway
PAY0001067,BKG001091,2024-02-01,Visa,91.17,Captured,1.64,GBP,Payment Gateway
PAY0001068,BKG001092,2026-04-27,Apple Pay,931.2,Captured,14.9,GBP,Payment Gateway
PAY0001069,BKG001093,2025-11-17,Mastercard,146.53,Captured,2.05,GBP,Payment Gateway
PAY0001070,BKG001094,2026-06-14,Cash,1055.97,Captured,0,GBP,Front Desk/PMS
PAY0001071,BKG001095,2026-05-01,Visa,168.51,Captured,3.03,GBP,Payment Gateway
PAY0001072,BKG001098,2025-12-15,Apple Pay,267.49,Captured,3.21,GBP,Payment Gateway
PAY0001073,BKG001099,2024-08-15,Mastercard,315.95,Captured,5.69,GBP,Payment Gateway
PAY0001074,BKG001100,2025-04-12,Mastercard,578.49,Captured,8.1,GBP,Payment Gateway
PAY0001075,BKG001101,2024-08-05,Mastercard,424.4,Captured,5.94,GBP,Payment Gateway
PAY0001076,BKG001102,2026-03-19,Apple Pay,521.67,Captured,9.39,GBP,Payment Gateway
PAY0001077,BKG001103,2025-10-15,Mastercard,256.78,Captured,3.59,GBP,Payment Gateway
PAY0001078,BKG001104,2026-05-15,Mastercard,467.99,Captured,7.49,GBP,Payment Gateway
PAY0001079,BKG001105,2025-07-06,Mastercard,569.48,Captured,6.83,GBP,Payment Gateway
PAY0001080,BKG001106,2024-10-01,Mastercard,67.29,Captured,1.21,GBP,Payment Gateway
PAY0001081,BKG001106,2024-10-01,Google Pay,201.88,Captured,2.83,GBP,Payment Gateway
PAY0001082,BKG001107,2025-06-19,American Express,647.16,Captured,7.77,GBP,Payment Gateway
PAY0001083,BKG001109,2026-07-20,Visa,483.4,Captured,8.7,GBP,Payment Gateway
PAY0001084,BKG001110,2025-01-01,Mastercard,566.81,Captured,7.94,GBP,Payment Gateway
PAY0001085,BKG001110,2025-01-13,Bank Transfer,1700.42,Captured,0,GBP,Payment Gateway
PAY0001086,BKG001111,2025-07-29,Apple Pay,930.16,Captured,13.02,GBP,Payment Gateway
PAY0001087,BKG001112,2024-03-06,Mastercard,187.47,Captured,3.37,GBP,Payment Gateway
PAY0001088,BKG001113,2025-05-16,Visa,218.24,Captured,2.62,GBP,Payment Gateway
PAY0001089,BKG001114,2025-09-19,American Express,648.29,Captured,10.37,GBP,Payment Gateway
PAY0001090,BKG001115,2024-03-13,Mastercard,295.67,Captured,4.73,GBP,Payment Gateway
PAY0001091,BKG001116,2025-06-26,Mastercard,264.4,Captured,4.76,GBP,Payment Gateway
PAY0001092,BKG001117,2025-03-14,Mastercard,172.25,Captured,3.1,GBP,Payment Gateway
PAY0001093,BKG001118,2026-01-10,Visa,77.96,Captured,1.4,GBP,Payment Gateway
PAY0001094,BKG001119,2025-07-21,Visa,163.87,Captured,2.62,GBP,Payment Gateway
PAY0001095,BKG001120,2024-09-01,Visa,101.93,Captured,1.83,GBP,Payment Gateway
PAY0001096,BKG001121,2024-04-17,American Express,202.6,Captured,3.65,GBP,Payment Gateway
PAY0001097,BKG001123,2024-02-23,Visa,63.99,Captured,0.77,GBP,Payment Gateway
PAY0001098,BKG001123,2024-02-23,Mastercard,191.96,Captured,2.69,GBP,Payment Gateway
PAY0001099,BKG001124,2025-08-12,Bank Transfer,151.5,Captured,0,GBP,Payment Gateway
PAY0001100,BKG001125,2024-11-27,Mastercard,298.87,Captured,5.38,GBP,Payment Gateway
PAY0001101,BKG001126,2026-08-03,Mastercard,1629.72,Captured,19.56,GBP,Payment Gateway
PAY0001102,BKG001127,2024-12-31,Visa,890.47,Captured,12.47,GBP,Payment Gateway
PAY0001103,BKG001128,2025-09-02,Cash,211.7,Captured,0,GBP,Front Desk/PMS
PAY0001104,BKG001129,2025-01-06,Visa,605.83,Captured,9.69,GBP,Payment Gateway
PAY0001105,BKG001130,2025-08-17,Mastercard,767.94,Captured,12.29,GBP,Payment Gateway
PAY0001106,BKG001131,2025-04-29,Mastercard,586.26,Captured,8.21,GBP,Payment Gateway
PAY0001107,BKG001132,2026-02-16,Apple Pay,482.68,Captured,7.72,GBP,Payment Gateway
PAY0001108,BKG001133,2024-01-29,Cash,697.1,Captured,0,GBP,Front Desk/PMS
PAY0001109,BKG001134,2026-05-10,Visa,158.91,Captured,2.22,GBP,Payment Gateway
PAY0001110,BKG001135,2026-08-22,Bank Transfer,212.48,Captured,0,GBP,Payment Gateway
PAY0001111,BKG001137,2025-05-28,Visa,1031.88,Captured,16.51,GBP,Payment Gateway
PAY0001112,BKG001138,2026-06-28,Apple Pay,136.82,Captured,1.64,GBP,Payment Gateway
PAY0001113,BKG001139,2024-05-03,Visa,656.22,Captured,11.81,GBP,Payment Gateway
PAY0001114,BKG001140,2024-11-25,American Express,137.15,Captured,1.65,GBP,Payment Gateway
PAY0001115,BKG001141,2024-02-23,Apple Pay,226.14,Captured,4.07,GBP,Payment Gateway
PAY0001116,BKG001142,2026-07-30,Visa,837.12,Captured,15.07,GBP,Payment Gateway
PAY0001117,BKG001143,2025-12-12,Mastercard,1535.89,Captured,27.65,GBP,Payment Gateway
PAY0001118,BKG001144,2024-09-10,Apple Pay,359.74,Captured,6.48,GBP,Payment Gateway
PAY0001119,BKG001145,2025-10-06,Bank Transfer,214.8,Captured,0,GBP,Payment Gateway
PAY0001120,BKG001146,2024-12-09,Visa,270.52,Captured,4.33,GBP,Payment Gateway
PAY0001121,BKG001147,2026-04-10,American Express,78.24,Captured,1.1,GBP,Payment Gateway
PAY0001122,BKG001147,2026-06-02,Visa,234.72,Captured,4.22,GBP,Payment Gateway
PAY0001123,BKG001148,2024-10-24,Visa,222.26,Captured,3.56,GBP,Payment Gateway
PAY0001124,BKG001149,2025-05-20,Bank Transfer,201.37,Captured,0,GBP,Payment Gateway
PAY0001125,BKG001150,2025-10-17,Cash,53.35,Captured,0,GBP,Front Desk/PMS
PAY0001126,BKG001150,2025-10-17,Bank Transfer,160.06,Captured,0,GBP,Payment Gateway
PAY0001127,BKG001151,2024-03-26,Bank Transfer,1155.58,Captured,0,GBP,Payment Gateway
PAY0001128,BKG001153,2024-12-22,Visa,96.03,Captured,1.73,GBP,Payment Gateway
PAY0001129,BKG001153,2025-01-02,Mastercard,288.08,Captured,5.19,GBP,Payment Gateway
PAY0001130,BKG001154,2024-08-17,American Express,304.77,Captured,4.88,GBP,Payment Gateway
PAY0001131,BKG001155,2024-07-28,Bank Transfer,237.58,Captured,0,GBP,Payment Gateway
PAY0001132,BKG001156,2026-02-16,Bank Transfer,706.68,Captured,0,GBP,Payment Gateway
PAY0001133,BKG001157,2026-03-15,Google Pay,384,Captured,5.38,GBP,Payment Gateway
PAY0001134,BKG001158,2026-08-04,Visa,409.29,Captured,7.37,GBP,Payment Gateway
PAY0001135,BKG001159,2025-12-04,Mastercard,81.89,Captured,1.47,GBP,Payment Gateway
PAY0001136,BKG001159,2025-12-07,Bank Transfer,245.69,Captured,0,GBP,Payment Gateway
PAY0001137,BKG001160,2024-01-18,Visa,377.6,Captured,6.04,GBP,Payment Gateway
PAY0001138,BKG001161,2024-05-13,Apple Pay,337.8,Captured,6.08,GBP,Payment Gateway
PAY0001139,BKG001163,2024-08-03,American Express,2193.96,Captured,30.72,GBP,Payment Gateway
PAY0001140,BKG001164,2026-01-25,Mastercard,91.84,Captured,1.29,GBP,Payment Gateway
PAY0001141,BKG001165,2025-01-23,American Express,440.99,Captured,7.94,GBP,Payment Gateway
PAY0001142,BKG001166,2025-04-27,Google Pay,185.56,Captured,2.6,GBP,Payment Gateway
PAY0001143,BKG001167,2024-04-05,Visa,368.44,Captured,5.9,GBP,Payment Gateway
PAY0001144,BKG001168,2024-01-09,Mastercard,195.23,Captured,2.73,GBP,Payment Gateway
PAY0001145,BKG001169,2025-05-07,Visa,80.55,Captured,1.29,GBP,Payment Gateway
PAY0001146,BKG001169,2025-05-28,Apple Pay,241.64,Captured,3.87,GBP,Payment Gateway
PAY0001147,BKG001170,2025-08-07,Visa,467.08,Captured,7.47,GBP,Payment Gateway
PAY0001148,BKG001171,2026-01-26,Mastercard,335.66,Captured,4.03,GBP,Payment Gateway
PAY0001149,BKG001172,2024-02-02,Cash,115.97,Captured,0,GBP,Front Desk/PMS
PAY0001150,BKG001173,2025-04-09,Mastercard,466.11,Captured,7.46,GBP,Payment Gateway
PAY0001151,BKG001174,2025-11-24,Visa,672.26,Captured,10.76,GBP,Payment Gateway
PAY0001152,BKG001177,2026-01-18,Visa,223,Captured,3.57,GBP,Payment Gateway
PAY0001153,BKG001178,2026-04-13,Visa,244.12,Captured,3.42,GBP,Payment Gateway
PAY0001154,BKG001179,2025-08-05,Visa,1232.28,Captured,17.25,GBP,Payment Gateway
PAY0001155,BKG001180,2025-08-22,Apple Pay,154.62,Captured,2.16,GBP,Payment Gateway
PAY0001156,BKG001181,2026-03-02,Mastercard,814.82,Captured,11.41,GBP,Payment Gateway
PAY0001157,BKG001182,2026-03-11,Visa,518.28,Captured,6.22,GBP,Payment Gateway
PAY0001158,BKG001183,2026-06-12,Apple Pay,542.82,Captured,6.51,GBP,Payment Gateway
PAY0001159,BKG001184,2025-03-01,American Express,257.72,Captured,3.61,GBP,Payment Gateway
PAY0001160,BKG001185,2025-09-08,American Express,673.58,Captured,10.78,GBP,Payment Gateway
PAY0001161,BKG001186,2026-04-20,Visa,1552.56,Captured,21.74,GBP,Payment Gateway
PAY0001162,BKG001187,2025-07-29,Bank Transfer,208.38,Captured,0,GBP,Payment Gateway
PAY0001163,BKG001188,2024-10-23,Visa,1022.91,Captured,18.41,GBP,Payment Gateway
PAY0001164,BKG001189,2024-07-10,Apple Pay,114.28,Captured,1.6,GBP,Payment Gateway
PAY0001165,BKG001190,2025-07-17,American Express,298.44,Captured,3.58,GBP,Payment Gateway
PAY0001166,BKG001191,2024-09-09,Mastercard,363.94,Captured,4.37,GBP,Payment Gateway
PAY0001167,BKG001192,2026-08-23,Visa,550.15,Captured,6.6,GBP,Payment Gateway
PAY0001168,BKG001193,2024-07-31,Mastercard,398.46,Captured,4.78,GBP,Payment Gateway
PAY0001169,BKG001194,2025-08-24,Visa,671.2,Captured,10.74,GBP,Payment Gateway
PAY0001170,BKG001195,2024-05-30,Visa,361.35,Captured,6.5,GBP,Payment Gateway
PAY0001171,BKG001197,2025-06-14,American Express,418.56,Captured,5.86,GBP,Payment Gateway
PAY0001172,BKG001198,2026-06-12,Mastercard,61.33,Captured,0.74,GBP,Payment Gateway
PAY0001173,BKG001198,2026-06-12,Mastercard,184,Captured,2.94,GBP,Payment Gateway
PAY0001174,BKG001199,2026-06-29,Visa,124.67,Captured,1.99,GBP,Payment Gateway
PAY0001175,BKG001200,2024-06-10,Mastercard,2044.41,Captured,24.53,GBP,Payment Gateway
PAY0001176,BKG001201,2024-01-26,Visa,263.9,Captured,4.75,GBP,Payment Gateway
PAY0001177,BKG001202,2024-04-01,Mastercard,52.09,Captured,0.94,GBP,Payment Gateway
PAY0001178,BKG001202,2024-04-15,Apple Pay,156.25,Captured,2.5,GBP,Payment Gateway
PAY0001179,BKG001203,2025-04-14,Mastercard,102.98,Captured,1.24,GBP,Payment Gateway
PAY0001180,BKG001203,2025-04-21,Visa,308.95,Captured,3.71,GBP,Payment Gateway
PAY0001181,BKG001204,2024-02-12,Mastercard,280.91,Captured,3.93,GBP,Payment Gateway
PAY0001182,BKG001205,2024-11-12,Mastercard,1069.74,Captured,12.84,GBP,Payment Gateway
PAY0001183,BKG001206,2024-05-22,Cash,211.02,Captured,0,GBP,Front Desk/PMS
PAY0001184,BKG001208,2026-02-21,Visa,167.37,Captured,3.01,GBP,Payment Gateway
PAY0001185,BKG001208,2026-03-18,American Express,502.1,Captured,8.03,GBP,Payment Gateway
PAY0001186,BKG001209,2025-11-24,American Express,1286.81,Captured,18.02,GBP,Payment Gateway
PAY0001187,BKG001210,2024-03-31,Bank Transfer,531.64,Captured,0,GBP,Payment Gateway
PAY0001188,BKG001211,2026-04-21,Visa,151.27,Captured,2.12,GBP,Payment Gateway
PAY0001189,BKG001212,2025-01-17,American Express,815.52,Captured,9.79,GBP,Payment Gateway
PAY0001190,BKG001213,2024-06-29,Mastercard,573.52,Captured,6.88,GBP,Payment Gateway
PAY0001191,BKG001215,2024-08-06,Mastercard,1528.86,Captured,21.4,GBP,Payment Gateway
PAY0001192,BKG001216,2025-07-30,Mastercard,135.24,Captured,1.89,GBP,Payment Gateway
PAY0001193,BKG001217,2024-08-24,Mastercard,246.3,Captured,4.43,GBP,Payment Gateway
PAY0001194,BKG001217,2024-09-04,Mastercard,738.91,Captured,13.3,GBP,Payment Gateway
PAY0001195,BKG001218,2026-06-20,Visa,271.57,Captured,3.8,GBP,Payment Gateway
PAY0001196,BKG001219,2024-09-06,Mastercard,172.17,Captured,3.1,GBP,Payment Gateway
PAY0001197,BKG001220,2024-08-31,Google Pay,47.02,Captured,0.66,GBP,Payment Gateway
PAY0001198,BKG001220,2024-08-31,Visa,141.07,Captured,2.54,GBP,Payment Gateway
PAY0001199,BKG001221,2024-07-08,Apple Pay,194.69,Captured,3.12,GBP,Payment Gateway
PAY0001200,BKG001221,2024-07-11,Visa,584.08,Captured,7.01,GBP,Payment Gateway
PAY0001201,BKG001222,2024-10-23,Visa,695.93,Captured,11.13,GBP,Payment Gateway
PAY0001202,BKG001223,2026-07-21,Cash,2670.23,Captured,0,GBP,Front Desk/PMS
PAY0001203,BKG001224,2025-01-01,Bank Transfer,257.79,Captured,0,GBP,Payment Gateway
PAY0001204,BKG001225,2024-06-17,Google Pay,741.46,Captured,10.38,GBP,Payment Gateway
PAY0001205,BKG001226,2024-09-04,Google Pay,293.31,Captured,4.11,GBP,Payment Gateway
PAY0001206,BKG001227,2025-06-14,Google Pay,321.04,Captured,3.85,GBP,Payment Gateway
PAY0001207,BKG001228,2025-10-20,Cash,213.66,Captured,0,GBP,Front Desk/PMS
PAY0001208,BKG001229,2025-08-08,Mastercard,646.92,Captured,7.76,GBP,Payment Gateway
PAY0001209,BKG001230,2024-05-27,Visa,396.17,Captured,4.75,GBP,Payment Gateway
PAY0001210,BKG001231,2026-06-30,Mastercard,306.73,Captured,3.68,GBP,Payment Gateway
PAY0001211,BKG001232,2026-07-16,Visa,176.69,Captured,2.47,GBP,Payment Gateway
PAY0001212,BKG001233,2026-08-25,Mastercard,592.05,Captured,8.29,GBP,Payment Gateway
PAY0001213,BKG001234,2025-08-01,Mastercard,293.52,Captured,3.52,GBP,Payment Gateway
PAY0001214,BKG001235,2024-06-20,Mastercard,394.08,Captured,6.31,GBP,Payment Gateway
PAY0001215,BKG001236,2025-09-11,Visa,184.8,Captured,2.59,GBP,Payment Gateway
PAY0001216,BKG001237,2026-08-18,Visa,934.52,Captured,14.95,GBP,Payment Gateway
PAY0001217,BKG001238,2024-10-21,Bank Transfer,720.78,Captured,0,GBP,Payment Gateway
PAY0001218,BKG001239,2025-11-23,Visa,353.91,Captured,4.95,GBP,Payment Gateway
PAY0001219,BKG001240,2024-12-29,Visa,288.8,Captured,5.2,GBP,Payment Gateway
PAY0001220,BKG001241,2025-06-02,Mastercard,296.73,Captured,4.75,GBP,Payment Gateway
PAY0001221,BKG001242,2024-06-06,Apple Pay,1232.35,Captured,14.79,GBP,Payment Gateway
PAY0001222,BKG001244,2025-12-17,Apple Pay,785.52,Captured,14.14,GBP,Payment Gateway
PAY0001223,BKG001245,2026-07-08,Visa,420.78,Captured,6.73,GBP,Payment Gateway
PAY0001224,BKG001246,2024-08-22,Bank Transfer,826.5,Captured,0,GBP,Payment Gateway
PAY0001225,BKG001247,2025-03-31,Bank Transfer,573.36,Captured,0,GBP,Payment Gateway
PAY0001226,BKG001248,2024-07-09,Apple Pay,515.88,Captured,7.22,GBP,Payment Gateway
PAY0001227,BKG001249,2025-04-29,Visa,178.79,Captured,2.5,GBP,Payment Gateway
PAY0001228,BKG001250,2025-06-28,Apple Pay,197.2,Captured,3.16,GBP,Payment Gateway
PAY0001229,BKG001251,2024-08-09,Google Pay,729.06,Captured,8.75,GBP,Payment Gateway
PAY0001230,BKG001252,2024-02-21,American Express,72.58,Captured,1.02,GBP,Payment Gateway
PAY0001231,BKG001252,2024-04-10,American Express,217.74,Captured,3.05,GBP,Payment Gateway
PAY0001232,BKG001253,2024-07-03,Mastercard,202.74,Captured,3.24,GBP,Payment Gateway
PAY0001233,BKG001254,2024-04-30,Mastercard,153.56,Captured,2.76,GBP,Payment Gateway
PAY0001234,BKG001255,2025-04-01,Mastercard,91.6,Captured,1.47,GBP,Payment Gateway
PAY0001235,BKG001255,2025-04-19,Cash,274.81,Captured,0,GBP,Front Desk/PMS
PAY0001236,BKG001256,2026-08-18,Visa,352.95,Captured,4.94,GBP,Payment Gateway
PAY0001237,BKG001257,2024-04-19,Mastercard,63.33,Captured,0.76,GBP,Payment Gateway
PAY0001238,BKG001257,2024-05-06,Apple Pay,189.98,Captured,2.66,GBP,Payment Gateway
PAY0001239,BKG001258,2025-12-04,Mastercard,310.02,Captured,4.96,GBP,Payment Gateway
PAY0001240,BKG001259,2024-06-30,Cash,119.88,Captured,0,GBP,Front Desk/PMS
PAY0001241,BKG001260,2025-12-01,Visa,459.46,Captured,8.27,GBP,Payment Gateway
PAY0001242,BKG001261,2025-12-12,Visa,190.53,Captured,2.67,GBP,Payment Gateway
PAY0001243,BKG001261,2026-01-17,Visa,571.59,Captured,8,GBP,Payment Gateway
PAY0001244,BKG001263,2025-11-27,Bank Transfer,172.62,Captured,0,GBP,Payment Gateway
PAY0001245,BKG001264,2026-06-17,Apple Pay,245.13,Captured,4.41,GBP,Payment Gateway
PAY0001246,BKG001264,2026-06-21,Visa,735.38,Captured,10.3,GBP,Payment Gateway
PAY0001247,BKG001265,2026-03-12,Mastercard,870.53,Captured,15.67,GBP,Payment Gateway
PAY0001248,BKG001266,2024-07-20,Apple Pay,486,Captured,5.83,GBP,Payment Gateway
PAY0001249,BKG001267,2024-07-21,Visa,50.3,Captured,0.6,GBP,Payment Gateway
PAY0001250,BKG001267,2024-07-21,Mastercard,150.91,Captured,2.72,GBP,Payment Gateway
PAY0001251,BKG001268,2024-09-30,Visa,149.1,Captured,1.79,GBP,Payment Gateway
PAY0001252,BKG001269,2025-03-08,Cash,191.22,Captured,0,GBP,Front Desk/PMS
PAY0001253,BKG001269,2025-03-16,Mastercard,573.65,Captured,10.33,GBP,Payment Gateway
PAY0001254,BKG001270,2026-05-13,Visa,560.59,Captured,7.85,GBP,Payment Gateway
PAY0001255,BKG001271,2024-02-13,Visa,145.44,Captured,1.75,GBP,Payment Gateway
PAY0001256,BKG001271,2024-02-13,Mastercard,436.31,Captured,6.11,GBP,Payment Gateway
PAY0001257,BKG001272,2024-07-29,Visa,185.84,Captured,2.97,GBP,Payment Gateway
PAY0001258,BKG001273,2024-10-31,American Express,176.96,Captured,2.12,GBP,Payment Gateway
PAY0001259,BKG001274,2024-06-13,American Express,474.39,Captured,5.69,GBP,Payment Gateway
PAY0001260,BKG001275,2026-08-10,Visa,506.16,Captured,7.09,GBP,Payment Gateway
PAY0001261,BKG001276,2025-11-29,Apple Pay,518.74,Captured,8.3,GBP,Payment Gateway
PAY0001262,BKG001277,2024-07-27,Google Pay,1398.04,Captured,19.57,GBP,Payment Gateway
PAY0001263,BKG001278,2026-07-06,Visa,498.45,Captured,8.97,GBP,Payment Gateway
PAY0001264,BKG001279,2025-09-30,Mastercard,760.08,Captured,9.12,GBP,Payment Gateway
PAY0001265,BKG001280,2024-07-04,Mastercard,467.41,Captured,8.41,GBP,Payment Gateway
PAY0001266,BKG001281,2025-06-20,Google Pay,175.85,Captured,3.17,GBP,Payment Gateway
PAY0001267,BKG001282,2026-01-07,Cash,3154.64,Captured,0,GBP,Front Desk/PMS
PAY0001268,BKG001283,2026-01-22,Apple Pay,313.57,Captured,4.39,GBP,Payment Gateway
PAY0001269,BKG001284,2026-02-08,Visa,154.74,Captured,2.48,GBP,Payment Gateway
PAY0001270,BKG001285,2024-11-15,Bank Transfer,373.75,Captured,0,GBP,Payment Gateway
PAY0001271,BKG001286,2026-06-25,Mastercard,485.4,Captured,7.77,GBP,Payment Gateway
PAY0001272,BKG001287,2025-02-02,Visa,659.87,Captured,10.56,GBP,Payment Gateway
PAY0001273,BKG001288,2025-12-21,Visa,1239,Captured,22.3,GBP,Payment Gateway
PAY0001274,BKG001289,2026-07-09,Apple Pay,91.6,Captured,1.47,GBP,Payment Gateway
PAY0001275,BKG001290,2026-07-21,Cash,130.53,Captured,0,GBP,Front Desk/PMS
PAY0001276,BKG001291,2026-08-20,Mastercard,984.4,Captured,13.78,GBP,Payment Gateway
PAY0001277,BKG001292,2025-04-26,American Express,302.94,Captured,4.85,GBP,Payment Gateway
PAY0001278,BKG001293,2024-12-04,Mastercard,220.4,Captured,3.53,GBP,Payment Gateway
PAY0001279,BKG001294,2024-10-11,Apple Pay,323.4,Captured,4.53,GBP,Payment Gateway
PAY0001280,BKG001295,2024-06-04,Apple Pay,363.12,Captured,4.36,GBP,Payment Gateway
PAY0001281,BKG001296,2024-09-01,Google Pay,173.03,Captured,3.11,GBP,Payment Gateway
PAY0001282,BKG001297,2025-08-12,Mastercard,132.22,Captured,1.85,GBP,Payment Gateway
PAY0001283,BKG001298,2026-08-20,Visa,532.18,Captured,9.58,GBP,Payment Gateway
PAY0001284,BKG001299,2025-05-17,Apple Pay,81.12,Captured,1.46,GBP,Payment Gateway
PAY0001285,BKG001300,2024-05-08,American Express,221.5,Captured,2.66,GBP,Payment Gateway
PAY0001286,BKG001301,2025-10-19,Mastercard,178.94,Captured,2.15,GBP,Payment Gateway
PAY0001287,BKG001301,2025-11-12,Visa,536.82,Captured,6.44,GBP,Payment Gateway
PAY0001288,BKG001302,2025-11-08,Cash,271.06,Captured,0,GBP,Front Desk/PMS
PAY0001289,BKG001303,2024-03-14,Mastercard,364.43,Captured,5.83,GBP,Payment Gateway
PAY0001290,BKG001303,2024-05-09,Mastercard,1093.29,Captured,15.31,GBP,Payment Gateway
PAY0001291,BKG001304,2024-12-30,American Express,190.66,Captured,2.29,GBP,Payment Gateway
PAY0001292,BKG001304,2025-01-28,American Express,571.99,Captured,10.3,GBP,Payment Gateway
PAY0001293,BKG001305,2026-03-17,Mastercard,143.13,Captured,2.29,GBP,Payment Gateway
PAY0001294,BKG001307,2026-07-18,Visa,315.59,Captured,3.79,GBP,Payment Gateway
PAY0001295,BKG001308,2024-02-22,Apple Pay,262.01,Captured,4.72,GBP,Payment Gateway
PAY0001296,BKG001308,2024-03-18,Apple Pay,786.04,Captured,11,GBP,Payment Gateway
PAY0001297,BKG001310,2026-06-29,Apple Pay,119.83,Captured,1.92,GBP,Payment Gateway
PAY0001298,BKG001311,2024-08-14,Visa,885.3,Captured,10.62,GBP,Payment Gateway
PAY0001299,BKG001313,2025-12-20,Visa,410.96,Captured,4.93,GBP,Payment Gateway
PAY0001300,BKG001314,2026-05-11,Apple Pay,885.13,Captured,12.39,GBP,Payment Gateway
PAY0001301,BKG001315,2024-03-31,Visa,1563.1,Captured,25.01,GBP,Payment Gateway
PAY0001302,BKG001316,2025-06-24,Mastercard,248.24,Captured,2.98,GBP,Payment Gateway
PAY0001303,BKG001317,2026-06-29,Bank Transfer,524.77,Captured,0,GBP,Payment Gateway
PAY0001304,BKG001318,2026-04-29,Mastercard,570.42,Captured,6.85,GBP,Payment Gateway
PAY0001305,BKG001319,2024-03-13,Google Pay,93.08,Captured,1.12,GBP,Payment Gateway
PAY0001306,BKG001320,2024-07-30,American Express,906.97,Captured,12.7,GBP,Payment Gateway
PAY0001307,BKG001321,2026-07-06,Mastercard,488.52,Captured,5.86,GBP,Payment Gateway
PAY0001308,BKG001322,2025-07-19,Mastercard,871.99,Captured,13.95,GBP,Payment Gateway
PAY0001309,BKG001323,2024-04-07,Mastercard,129.07,Captured,1.55,GBP,Payment Gateway
PAY0001310,BKG001324,2025-09-30,Cash,692.44,Captured,0,GBP,Front Desk/PMS
PAY0001311,BKG001325,2026-01-23,Bank Transfer,86.94,Captured,0,GBP,Payment Gateway
PAY0001312,BKG001326,2026-06-21,Visa,377.76,Captured,4.53,GBP,Payment Gateway
PAY0001313,BKG001327,2024-09-27,Mastercard,100.27,Captured,1.8,GBP,Payment Gateway
PAY0001314,BKG001327,2024-10-11,Visa,300.8,Captured,4.21,GBP,Payment Gateway
PAY0001315,BKG001328,2024-11-26,Visa,184.2,Captured,2.95,GBP,Payment Gateway
PAY0001316,BKG001329,2024-08-12,Visa,404.87,Captured,4.86,GBP,Payment Gateway
PAY0001317,BKG001330,2024-12-26,Mastercard,120.58,Captured,1.69,GBP,Payment Gateway
PAY0001318,BKG001331,2024-12-01,Visa,249.54,Captured,3.99,GBP,Payment Gateway
PAY0001319,BKG001333,2024-11-28,Mastercard,145.36,Captured,2.33,GBP,Payment Gateway
PAY0001320,BKG001334,2024-06-29,Google Pay,59.64,Captured,0.95,GBP,Payment Gateway
PAY0001321,BKG001334,2024-07-10,Visa,178.92,Captured,2.15,GBP,Payment Gateway
PAY0001322,BKG001335,2025-07-18,Visa,282.33,Captured,3.39,GBP,Payment Gateway
PAY0001323,BKG001336,2025-07-10,American Express,254.29,Captured,4.58,GBP,Payment Gateway
PAY0001324,BKG001337,2025-05-22,Bank Transfer,204.6,Captured,0,GBP,Payment Gateway
PAY0001325,BKG001338,2026-05-03,Visa,192.49,Captured,2.31,GBP,Payment Gateway
PAY0001326,BKG001339,2025-05-24,Apple Pay,187.63,Captured,2.63,GBP,Payment Gateway
